event_category,event_group,event_subgroup,event_type,place,event_start_date,comments,fatalities,injured_/_infected,evacuated,estimated_total_cost,normalized_total_cost,event_end_date,federal_dfaa_payments,provincial_dfaa_payments,provincial_department_payments,municipal_costs,ogd_costs,insurance_payments,ngo_payments,utility_-_people_affected,magnitude,unnamed:_22
Disaster,Natural,Meteorological - Hydrological,Tornado,Hopeville to Barrie ON,5/31/1985 12:00:00 AM,"Hopeville to Barrie ON, May 31, 1985; 12 dead, hundreds injured; 800 homeless. More than 100 buildings were damaged, 300 houses were also destroyed. Severe thunderstorms and hail. Power outages, damage to 150 farms.",12.0,500.0,800.0,83992000.0,7999238.1,5/31/1985 12:00:00 AM,0.0,0.0,,,,83992000.0,,3684211.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,Blue River BC,3/23/1987 12:00:00 AM,"Blue River BC, March 23, 1987. An avalanche took the lives of 6 American heli-skiers and their Canadian guide.",7.0,0.0,0.0,,,3/23/1987 12:00:00 AM,0.0,0.0,,,,,,0.0,0.0,
Disaster,Natural,Meteorological - Hydrological,Heat Event,Vancouver and Fraser BC,7/27/2009 12:00:00 AM,"Vancouver and Fraser BC, June 27 to August 3, 2009. Temperatures of up to 34.4 degrees centigrade were measured at Vancouver International Airport during an eight-day period from July 27 to August 3. According to the Fraser and Vancouver Health Authorities, in the past during the same eight-day period from July 27 to August 3, the average number of deaths was 321, but in 2009 during this time, there was a registered 455 deaths. It is believe that the heat greatly contributed towards the unusually high number of deaths.",455.0,,,0.0,0.0,8/3/2009 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,9/4/2010 12:00:00 AM,"Nova Scotia, September 4, 2010. Hurricane Earl landed 35 kilometres southwest of Liverpool as a Category 1 hurricane with wind speeds of up to 135 km/h. The storm made landfall at 10:30 ADT with some parts of Nova Scotia receiving up to 75 mm of rain. The high winds produced by the storm created peak waves of 23 metres in height and uprooted trees that downed power lines leaving 200,000 Nova Scotia power customers (approximately 600,000 individuals) without power. There were also extensive damages to the Halifax harbour and roads throughout Newfoundland and Nova Scotia from uprooted trees and debris. An individual drowned west of Halifax while trying to rescue a boat that broke free from its mooring. It was reported that the man was wearing a life jacket at the time, but was unable to swim back to shore. Nova Scotia’s Emergency Management Office attributed the man’s death to the storm.",1.0,,,0.0,0.0,9/4/2010 12:00:00 AM,,,,,,,,600000.0,,
Disaster,Natural,Meteorological - Hydrological,Tornado,Goderich ON,8/21/2011 12:00:00 AM,"Goderich ON, August 21-22, 2011. On August 21, an F3 tornado with 250 km/h winds touched down at 16:00 EDT in the town of Goderich causing severe damages. The extent of destruction included damages to residental and commercial property, downed trees, gas leaks and power outages. Natural gas was off to 90 per cent of the town as well as to residents in surrounding municipalities. As of 10:30 EDT on August 22, power had been restored to most of the affected area. The tornado was approximately 20 kilometres in length and left a path of destruction 200 to 1,500 metres wide. The tornado was responsible for one fatality and injured 37 other people. The F3 tornado that hit Goderich was the most powerful twister recorded in Ontario for more than a decade.",1.0,37.0,,112859000.0,5647656.4,8/22/2011 12:00:00 AM,,,,,,112859000.0,,8000.0,,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,"Quebec, New Brunswick, Nova Scotia, Prince Eward Island, and Newfoundland and Labrador",8/28/2011 12:00:00 AM,"Quebec, New Brunswick, Nova Scotia, Prince Edward Island and Newfoundland and Labrador, August 28-30, 2011. Hurricane Irene, the storm that caused over 40 deaths and billions of dollars in damages in the United States, moved north into Canada affecting parts of Quebec and the Maritime provinces. The 400 kilometre-wide Post-Tropical storm produced heavy rain and strong gusts of wind, which downed trees and power lines. Parts of Quebec received more than 100 mm of rain and wind gusts of up to 113 km/h. On August 28, Hydro-Quebec reported approximately 250,000 customers (750,000 individuals) without power and by August 29, only 80,000 households were without power. The storm was responsible for two deaths in Quebec; one man died while attempting to reach his family in the storm, while another went missing and is presumed dead when his car was washed down river. Approximately 350 residents were evacuated in Quebec. Strong winds produced six-metre waves over western Maritime waters. Some parts of Labrador received up to 40 mm of rain overnight, while Doaktown and Fredricton New Brunswick received 89 mm and 53 mm respectively. Approximately 50,000 households (150,000 individuals) in New Brunswick and 8000 (24,000 individuals) households in Nova Scotia were without power during the height of the storm.",2.0,,350.0,153856000.0,7699216.0,8/30/2011 12:00:00 AM,16056000.0,,,,,137800000.0,,1169000.0,,
Disaster,Natural,Geological,Earthquake,Japan,3/11/2011 12:00:00 AM,"Japan, March 11, 2011. Earthquake – A magnitude 9.0-9.1 earthquake struck off the coast of Honshu, Japan on March 11 at 14:46 local time. The earthquake had a depth of 24 kilometres and struck 129 kilometres outside the city of Sendai, 177 kilometres outside of Fukushima and some 372 kilometres northeast of Tokyo. Tsunami – The earthquake triggered a massive tsunami with waves reaching as high as 40 metres and struck land as far as 10 kilometres inland. Close to 28,000 people were reported dead or missing as a result of the earthquake and tsunami. Japanese authorities estimated the number of people injured as a result of this disaster was over 4000.  Over 220,000 buildings were damaged or destroyed.  Costs of damages resulting from the earthquake and tsunami have been estimated at over $300 billion. Nuclear Emergency – The Fukushima Daiichi nuclear power plant was severely damaged by the initial earthquake and subsequent tsunami that followed. A nuclear emergency was declared by Japanese authorities following problems with one of the cooling systems. These problems resulted in three major explosions at the Fukushima nuclear power plant resulting in a level 7 nuclear meltdown. The explosions took place at reactor 1 on March 12, reactor 3 on March 14, and reactor 2 on March 15. On March 14, Japanese Prime Minister Kan announced that the 20 kilometre evacuation zone had been expanded to include a warning for people within 30 kilometres of the Fukushima Daiichi nuclear power plant. The Canadian federal department of Foreign Affairs and International Trade (DFAIT) provided potassium Iodide (KI) to staff at the Canadian mission in Tokyo and Health Canada monitored gamma-radiation levels at the Embassy, confirming the absence of significant radiation meaning there was little threat to the health of Embassy staff. The Canadian government’s support to the government of Japan included a disaster victim identification team, chemical, biological, radiological and nuclear technical expertise and equipment, Canadian Armed Forces military assets to facilitate humanitarian relief efforts, relief stocks, and emergency medical and engineering capabilities. At the time of the earthquake, there were an estimated 11,000 Canadian citizens present in Japan. One Canadian citizen was confirmed to have been killed as a result of the earthquake and tsunami. Total cost estimated is over $300 billion.",1.0,,,0.0,0.0,3/11/2011 12:00:00 AM,,,,,,,,,9.0,
Disaster,Natural,Biological,Epidemic,Quebec City,7/31/2012 12:00:00 AM,"Quebec City, QC, July 31 to October 10, 2012. The Direction Régionale de Santé Publique de la Capitale-Nationale (DRSP) [Quebec City regional public health authority] reported an outbreak of legionnaires’ disease in Quebec City after it received reports of 13 cases of the disease. According to the Agence de la Santé et des Services Sociaux de la Capitale-Nationale [Quebec City Health and Social Services Agency], the lab analysis of samples taken from the cooling tower at 320 Saint-Joseph Street East identified the specific bacteria that was found in the patients as legionnaires’ disease. On September 18, the same day the results were obtained, the cooling tower fans of this building were shut down by the owner. The outbreak was declared to be over on October 10, after 20 days without a new case, which is twice the incubation period of the disease. In total, 180 people were infected with legionnaires’ disease outbreak, which caused 13 deaths.",13.0,180.0,0.0,0.0,0.0,10/10/2012 12:00:00 AM,0.0,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Alberta,6/19/2013 12:00:00 AM,"Southern Alberta, June 19-28, 2013. A massive storm system crept through Alberta causing significant flooding throughout the province. As of 2013, this event was responsible for the largest evacuation due to a natural disaster in Alberta’s history. Beginning in northern Alberta, Fort McMurray declared a local state of emergency when water from the Hanging Stone River breached its banks on June 8. The storm then moved south on June 19, where it remained for three days over southern Alberta. Heavy rain spanning across a region from Canmore to Calgary produced an average of 75 to 150 mm during this three-day period. Twenty-nine local states of emergency were declared throughout the province. Four deaths were attributed to the floods, which caused significant disruptions across the province to power, telecommunications, clean water supply, and transportation corridors, including a section of the Trans-Canada Highway that closed due to a mudslide caused by the torrential rain. In Calgary the Bow and Elbow Rivers flooded, which forced 75,000 residents to evacuate the city. Over 4000 business were affected and 3000 buildings were flooded, including that Saddledome and the Calgary Zoo. The towns of High River and Canmore were also significantly impacted by the floods. In total, flooding forced the evacuations of approximately 100,000 Albertans. As flood conditions improved, some residents were allowed to gradually return to their communities beginning on June 23, while the remaining residents were allowed to return by June 28. Response to the flood was provided by municipal, provincial, and federal governments and non-governmental organizations. Insurance payments are estimated at $1.2 billion. This disaster is estimated to have reduced Gross Domestic Product (GDP) in Southern Alberta by $550 million (2013 dollars).",4.0,0.0,100000.0,2715742000.0,132690977.2,6/28/2013 12:00:00 AM,1015742000.0,,,,,1700000000.0,,,,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Québec,12/21/2013 12:00:00 AM,"Québec, December 21-26, 2013. A severe winter storm that formed over the Great Lakes region in Ontario tracked into Québec bringing a mix of freezing rain, ice pellets and snow. The Eastern Townships region of the province was particularly impacted and at its peak, an estimated 51,000 Hydro Québec customers were without power (153,000 individuals). The storm is attributed with the deaths of six people due to a mix of carbon monoxide poisoning and traffic accidents throughout the province. Power was fully restored to all customers by December 26, 2013.",6.0,,0.0,0.0,0.0,12/26/2013 12:00:00 AM,,,,,,,,153000.0,,
Disaster,Natural,Geological,Earthquake,Nepal,4/25/2015 12:00:00 AM,"Nepal, April 25 to May 12, 2015. Nepal was hit by a devastating 7.8 magnitude earthquake that originated outside of the capital city Kathmandu and was hit a second time by a 6.7 magnitude aftershock the next day. The earthquake resulted in over 8,669 fatalities, which include 17 hikers on Mount Everest who were killed by an avalanche triggered by the earthquake. On May 12, Nepal was hit again by two more earthquakes recorded as magnitude 7.3 and 6.3 quakes. In the aftermath of the earthquake, up to 600,000 homes were damaged leaving approximately 860,000 people in need of shelter. The Canadian government contributed $5 million for relief efforts and deployed the Disaster Assistance Response Team (DART) to assist with humanitarian aid. There were 450 Canadians registered with the Canadian government as being in Nepal at the time. Two Canadians died while hiking in Nepal’s Langtang National Park.",2.0,,450.0,5000000.0,236966.8,5/12/2015 12:00:00 AM,,,,,5000000.0,,,860000.0,7.8,
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,5/9/2015 12:00:00 AM,"British Columbia, May 9 to September 11, 2015. The 2015 wildfire season in British Columbia was the worst on record, in terms of number of fires and hectares burned, to impact the province in 10 years. During the wildfire season that spanned from May to September, over 1,800 fires burned over 300,000 hectares of land. Approximately two thirds of the fires were caused by lighting. The season began early with the discovery of the Little Bobtail Lake fire on May 9. Many fires were within a close proximity of urban areas prompting evacuation orders and alerts across the province. A number of communities were affected by evacuation orders and alerts. Evacuation orders were issued for 141 homes in Joe Rich Kelowna, 70 homes in West Kelowna, 150 homes in Port Hardy and 110 homes in Testalinden, including others. In Puntzi Lake, 90 homes were evacuated and 18 structures were destroyed, while in Rock Creek 330 homes were evacuated and 30 homes as well as 15 other structures were destroyed. Across the province, 1,144 homes (approximately 3,432 individuals) were evacuated due to wildfires. BC Hydro was forced to cut power to certain communities as a precaution, like in West Kelowna where power was cut to 100 customers (approximately 300 individuals). Additional personnel and resources were needed to help battle to above average number of fires burning throughout the province including 310 out-of province firefighters as well as firefighters from Australia, South Africa and the United states. In total, 2,500 firefighters and support workers were working across the province during the peak of the wildfire season. One man was fatally injured while felling a danger tree at the Old Sechelt Mine fire.",1.0,,3432.0,20401000.0,966872.0,9/11/2015 12:00:00 AM,20401000.0,,,,,,,300.0,,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Coast and Lower Mainland British Columbia,10/12/2016 12:00:00 AM,"South Coast and Lower Mainland British Columbia, October 12-16, 2016. The remnants of Super Typhoon Songda hit British Columbia’s southern coast with a trio of fall storms. The first storm occurred on October 12 and pounded the coast with heavy rain before moving across the Lower Mainland early the next day. The storm brought 80 to 100 mm of rain to Howe Sound and Metro Vancouver. In North Vancouver, the heavy rain poured hard enough to down a tree, which damaged one residents home and a vehicle. The second and third storms arrived on October 14 and 15, which brought more strong wind and heavy rain to the region. A wind warning was issued for Greater Victoria, where there were wind gusts of up to 90 km/h. Powerful winds downed trees and power lines knocking out power to 75,000 B.C. Hydro customers (approximately 225,000 individuals) across Vancouver Island and the Lower Mainland. A fallen tree struck and killed a 15 year old by near Clayton Heights. In total, during the course of the three storms, there were 250 downed trees in Vancouver and 202 mm of rain had accumulated in North Vancouver.",1.0,,,0.0,0.0,10/16/2016 12:00:00 AM,,,,,,,,225000.0,,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Coast and Lower Mainland British Columbia,3/9/2016 12:00:00 AM,"South Coast and Lower Mainland British Columbia, March 9-10, 2016. A storm system off the coast of British Columbia generated a windstorm that impacted Vancouver Island, the southwest coast and the lower mainland. The storm produced up to 100 mm of rain and wind gusts of over 100 km/h in some parts. Heavy rainfall caused localized flooding in Comox Valley, Port Mellon and Port Alberni as well as caused a mudslide in Cowichan Valley. Strong winds and high tide contributed towards a storm surge that accompanied the storm, causing coastal flooding in Delta, Richmond and White Rock. The strong winds were attributed for causing the most significant damages including fallen trees that downed power lines, resulting in 160,000 BC Hydro customer (approximately 480,000 individuals) being without power. Due to the power outages, 11 schools in Surrey, five in Abbotsford and five in Mission were closed. The powerful winds also damaged roofs, broke windows and even flipped over a Cessna aircraft. In addition, one individual in Port Moody was killed when a tree crashed through the roof of her home while she was inside.",1.0,,,0.0,0.0,3/10/2016 12:00:00 AM,,,,,,,,480000.0,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Fort McMurray AB,4/30/2016 12:00:00 AM,"Fort McMurray AB, April 30 to June 1, 2016. In May 2016, wildfires broke out in northern Alberta resulting in the most expensive natural disaster in the history of Canada. The city of Fort McMurray, located in the heart of the Athabasca oil sands, was hit by a massive system of wildfires that swept through the Regional Municipality of Wood Buffalo. The first wildfire was discovered on April 30, north of Fort McMurray. The Regional Municipality declared a local state of emergency and a mandatory evacuation order for Centennial Park on May 1 as well as another evacuation order for Prairie Creek and Centennial Trailer Park on May 2. The Fort McMurray fire grew rapidly due to hot and dry weather conditions, doubling in size to 2,656 hectares in a manner of hours. On May 3, the wildfire intensified and crossed over Highway 63, cutting off the route to evacuees, prompting the Athabasca Chipewyan First Nation to declare a state of local emergency and a mandatory evacuation order for Fort McMurray’s Lower Townsite and downtown area, which included the communities of Gregoire, Beacon Hill, Abasand, Waterways, Draper, Saline Creek, Grayling Terrace, Thickwood, Wood Buffalo and Dickinsfield. Later in the day the entire city of Fort McMurray was under a mandatory evacuation order. During the evacuations two people were killed in a car crash. On May 4, the Alberta government declared a provincial state of emergency. The Fort McMurray fire quickly grew to 85,000 hectares as the wildfire spread further north and east eventually passing through Fort McMurray. Evacuees that fled north of Fort McMurray had to be air lifted to safety. Some evacuees were taken to Lac La Biche, while the majority where sent to Edmonton and Calgary. On May 10, two of the main Fort McMurray fires joined together and formed a massive blaze of 229,000 hectares. On May 16, all workers in work camps and oil sand operations north of Fort McMurray were forced to move south as the wildfire spread further north. Residents of Fort McMurray were allowed to return home on June 1. In total, the Fort McMurray fires burned approximately 579,767 hectares of land causing the evacuation of over 90,000 people and destroyed 2,400 homes and business, including 530 other buildings that were damaged. At its peak, there were over 2000 firefighters working the fires daily, including helicopters and water bombers. In addition, firefighters received help from 200 firefighters from the United States, 60 from Mexico and 298 from South Africa. Firefighters and emergency response personnel received help from the Canadian Red Cross who assisted with evacuation efforts.",2.0,,90000.0,4068678000.0,190125140.2,6/1/2016 12:00:00 AM,468678000.0,,,,,3600000000.0,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Eastern Canada,5/4/2017 12:00:00 AM,"A combination of significant rainfall from May 4-7, overland flow, and high water levels led to extensive flooding across in parts of eastern Canada. Montreal and the National Capital Region experienced their wettest springs in recorded history with over +400 mm of rainfall. Several communities declared States of Emergency including Gatineau, Montreal, and many smaller towns. The Canadian military deployed 4,000 personnel to help with the flood efforts. The event caused significant losses including over $116 million in insured damage, and 550 damaged roads. Two people were killed in floodwaters in the Sainte-Anne River (Gaspe region).",2.0,,4000.0,116000000.0,,5/7/2017 12:00:00 AM,,,,,,116000000.0,,,,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Southern Ontario,5/4/2018 12:00:00 AM,"On May 4th, the Highway 401 corridor through southern Ontario and southern Quebec experienced a fast-moving squall line with wind gusts of over 100 km/hr. Wind speeds of 126 km/hr were recorded in Hamilton and 117 km/hr in Montreal. The windstorm caused widespread power outages, roof damage and downed trees. Over 925,000 customers across Ontario and Quebec were without power; some were without power until May 9. The windstorm caused a total of $680 million in insured losses, with at least $380 million in Ontario alone. This event is noted to be the most costly disaster in Ontario since the 2013 Toronto flood.",3.0,,,680000000.0,,5/5/2018 12:00:00 AM,,,,,,680000000.0,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,British Columbia,12/22/2018 12:00:00 AM,"A powerful windstorm caused significant damage to hydro infrastructure in the Fraser Valley, the southern Gulf Island, and Vancouver Island, causing 400,000 BC Hydro customers to lose power. One person was killed in Duncan because of a falling tree.",1.0,,,52765000.0,,12/22/2018 12:00:00 AM,,,,,,52765000.0,,400000.0,,
Disaster,Natural,Geological,Earthquake,"Charlevoix-Kamouraska, Quebec",2/28/1925 12:00:00 AM,"At 9:19 pm (local) on February 28th, an M6.2 earthquake (MMI VIII) occurred near Ile aux Lievres, QC, in the St. Lawrence River. The earthquake was one of the largest to have occurred in eastern Canada in historical times and was felt over 1,000 km away. Damage occurred on both the north and south shores of the St. Lawrence and in at least 14 communities including Baie-St-Paul, La Malbaie, Ste-Anne-de-la-Pocatiere and Riviere Ouelle. Damage ranged from out-of-plane failures of bricks, thrown down chimneys, dislodged stones (especially in churches), cracked masonry, and fallen or overturned building content. Damage was noted as far as Quebec City, Trois-Rivieres, Shawinigan, northern New Brunswick and Ottawa. Six individuals suffered fatal heart attacks as a result of the earthquake.",6.0,,,,,2/28/1925 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,"Mollie Gibson Mine, Kokanee Lake, British Columbia",12/25/1902 12:00:00 AM,"On Christmas night, an avalanche destroyed most of the buildings at the Mollie Gibson Mine located north of Kokanee Landing, BC (near Kokanee Creek Provincial Park). Of the 19 men in the bunkhouse, 9 were killed and at least 1 was severely injured. The avalanche also blocked the mine entrance and 4 men were stranded in the No. 5 tunnel.",9.0,,,,,12/25/1902 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,"Harvey Pass, British Columbia",12/28/2008 12:00:00 AM,"On December 8th, the first of three avalanches released in the Harvey Pass area (40 km south of Fernie, BC) and buried a group of seven snowmobilers. Another group of snowmobilers heard the yelling and joined in the rescued efforts. As they were digging out the last victim, a second avalanche released; burying the entire group. Two individuals dug themselves out, and rescued another. A third avalanche was reported, but only depositing some powder. Of the 11 snowmobilers involved, 8 perished.",8.0,,,,,12/28/2008 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Avalanche,"McLean Point, British Columbia",2/11/1943 12:00:00 AM,"On February 11th, a series of avalanches released above McLean Point along the shore of the Skeena River. At the time, there was a construction camp along the river to house workers building the highway between Prince Rupert and Terrace, BC. In the days leading up to the avalanche, a storm dropped rain that changed to snow at the camp. At 7:30am (local) on the 11th, the first of three avalanches impacted the camp. Two bunkhouses and the first aid shack were destroyed. Soon thereafter, the second avalanche struck, and destroyed most of the camp leaving only two buildings standing. Twenty minutes later, a third avalanche occurred, and destroyed the construction office. Three individuals were killed and 11 were severely injured. Ten years prior to this event, a snow shed covering the rail tracks was destroyed by an avalanche at the same location. This fact was overlooked by the highway construction managers who sited the camp at the same location.",3.0,11.0,,,,2/11/1943 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,"Edmonton, Alberta",3/21/2013 12:00:00 AM,"On March 21st, a slow-moving winter storm impacted Edmonton and its surrounding area. The winter storm had heavy snow (25 cm in west Edmonton and Stoney Plain, and over 40 cm in Westlock), blowing snow with wind gusts up to 50 km/hr, and whiteout conditions. On Highway 2 near Leduc, the RCMP closed a 60 kilometre stretch of highway after a 100 car pileup. Buses were brought in and used as temporary shelters and triage centres. There were over 100 injuries, and the clean-up took 3 days. In a collision near Westlock, 3 people were killed.",3.0,100.0,,,,3/23/2013 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Northern and Central Ontario,7/17/2006 12:00:00 AM,"On July 17th, one of the longest storm tracts in Ontario's history left a 400 kilometre long trail of damage. The series of severe storms produced funnel clouds, straight-line winds, and tornadoes. The areas with the most significant wind damage were Larder Lake, Manitoulin Island, Verner, Sturgeon Falls, North Bay, Calendar, French River, Mattawa, and Peterborough which experienced straight-line winds between 120-170 km/hr. In the evening, 2 tornadoes (an EF 1 and an EF 0) touched down in the Newmarket area. In addition to the property damage, there was extensive damage to Hydro One infrastructure including downed high-voltage circuits, 1,000 snapped electricity poles,  4,000 damaged insulators, and over 200 damaged transformer . The storm system eventually crossed over into Quebec where it  continued to cause damage. Successive storms throughout July, August and September caused over $100 million in losses and Hydro One earned the Edison Electric Institute's Emergency Recovery Award for its outstanding efforts in restoring service.",2.0,,,,,7/17/2006 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Lac La Biche, Alberta",5/19/1919 12:00:00 AM,"On May 19th, a wildfire had just been spotted when it reached and burned the small community of Lac La Biche, AB. It was an ideal fire season for the area; the winter of 1919 had a low snowfall, followed by an early spring drought, and hot and dry conditions in May. Within hours, the entire community had burned  down, except for the local inn, church, train station and a few other buildings. Property damage and inventory losses were estimated to be over $200,000 (1919 CAD). This fire, however, was part of a larger complex that stretched to Prince Albert, SK, and Meadow Lake, SK (over 300 km east). In total, the fire burned over 2 million ha (20,000 km2) of forest. Indigenous lands and people were also deeply affected by this fire. For example, the fire reached a small Cree hunting party on Sekip Lake, SK, resulting in the death of 11 individuals, and the injury of 12 others.",11.0,12.0,,,,5/28/1919 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Flood,"Port Arthur, Ontario",5/28/1908 12:00:00 AM,"On May 28th, heavy rains caused the Paquette electricity Dam along the Current River in Ontario to fail. Roughly 200 million cubic feet of water was released down river and into Port Arthur, ON. As a result, the floodwaters destroyed kilometres of Canadian Pacific Railway tracks, caused other property and infrastructure damage, and derailed a freight train. The dam failure killed 5 individuals, all of whom were on the freight train, and caused an estimated $500,000 (1908 CAD) in losses.",5.0,,,,,5/28/1908 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Heat Event,Ontario and Quebec,7/3/2010 12:00:00 AM,"Between July 3rd and 9th, a heat wave gripped Ontario and Quebec. In Toronto, paramedics received 51% more complaints about breathing problems and 39% more calls related to fainting. In Ottawa, the RCMP musical ride was cancelled. In Montreal, heat-related deaths doubled. Across 8 health regions of Quebec, there was a 33% increase in mortality rate (280 excess deaths).",280.0,,,,,7/9/2010 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Geological,Earthquake,Vancouver Island,6/23/1946 12:00:00 AM,"On the morning of June 23rd, Canada's largest onshore earthquake occurred - a M7.5 earthquake (MM VIII) near the Forbidden Plateau area of Vancouver Island. This earthquake was felt as far as Portland, Oregon, Prince Rupert, BC, and in the Rocky Mountains. Nearby communities such as Courtenay, Campbell River, Cumberland and Union Bay experienced considerable damage; 75% of chimneys were thrown down in some communities.  Chimney damage was noted as far as Victoria. A chimney collapse at an elementary school in Courtenay fell into the building, through the roof and onto the desks of a classroom below - luckily the earthquake occurred outside of school hours. The earthquake also caused soil failure, landslides and a landslide-generated displacement wave (tsunami). The tsunami affected parts of the Georgia Strait and nearby inlets; the maximum wave height was 2 m. Of the 2 deaths reported, one was a heart attack in Seattle, the other was a drowning when a boat capsized in the displacement wave near Mapleguard Point.",2.0,,,,,6/23/1946 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Eastern Canada,9/11/1900 12:00:00 AM,"Remnants of the Great Galveston Hurricane crossed southern Ontario on September 11th, southern Quebec and the St. Lawrence Gulf on the 12th, and over Newfoundland on the 13th. The hurricane remnants caused significant damage throughout the area and fanned a major fire across throughout Paris, ON, and sank several vessels. It is estimated that between 52 and 232 lives were lost, mostly from the island of St. Pierre just south of Newfoundland. However, 13 lives were lost on Lake Erie when 2 steamships sank.",54.0,,,,,9/13/1900 12:00:00 AM,,,,,,,,,0.0,
Disaster,Natural,Biological,Epidemic,Nova Scotia,7/1/1942 12:00:00 AM,"In 1942, Nova Scotia experienced one of its worst polio outbreaks. There were 162 cases and 17 deaths reported where 80 cases were treated in the provincial polio clinic located in Halifax.",17.0,162.0,0.0,,,12/31/1942 12:00:00 AM,,,,,,,,,,
Disaster,Natural,Biological,Epidemic,"Saint-Augustin, Quebec",1/4/1950 12:00:00 AM,"In January of 1950, a serious outbreak of polio occurred in the small community of Saint-Augustin, QC. At the time, the community consisted of 56 families (population 417). There were 55 cases of polio and 2 deaths. Furthermore, 4.4% of the total community experienced paralysis as a result of polio. ",2.0,55.0,0.0,,,2/28/1950 12:00:00 AM,,,,,,,,,,
Disaster,Natural,Biological,Epidemic,Manitoba,6/17/1941 12:00:00 AM,"In mid-June of 1941, the second-worst polio epidemic in Manitoba began in the Winnipeg area. The epidemic quickly grew and peaked around August 12th with 196 cases being reported across the province. Roughly half of the cases were in Winnipeg (cases = 273) and its suburbs (cases = 186); 63% of communities and unorganized districts in Manitoba were affected. Children aged 5 to 14 consisted of more than half of the cases. Of the 966 cases reported, 18 did not survive. This epidemic was further complicated by an encephalitis outbreak that was also occurring in Manitoba and Saskatchewan; 32 cases originally diagnosed as polio were changed to encephalitis and 10 cases reported as encephalitis were changed to polio. ",18.0,948.0,0.0,,,11/11/1941 12:00:00 AM,,,,,,,,,,
Disaster,Natural,Biological,Epidemic,Canada,6/1/1937 12:00:00 AM,"The cross-country polio outbreak in 1937 was significant, however, some provinces were more impacted than others. Over 65% of the cases were recorded in Ontario (cases = 2,546), and provincially, Saskatchewan (cases = 519), New Brunswick (cases = 164), and Nova Scotia (cases = 43) also recorded their largest epidemic to that point (i.e. before 1937). Of the 2,546 cases in Ontario, 758 were registered in Toronto. Likewise, of the 119 deaths in Ontario, 31 were in Toronto. Over half of the cases in Ontario had paralytic symptoms, and in the following year 839 still experienced a certain degree of paralysis. The infamous iron lungs treated 63 individuals in Ontario in which there was survival rate of about 36%. At the time, this was considered the worst epidemic of polio in Canadian history.",200.0,3905.0,0.0,,,12/31/1937 12:00:00 AM,,,,,,,,,,
Disaster,Natural,Biological,Epidemic,New Brunswick,7/1/1941 12:00:00 AM,"In early July of 1941, a polio epidemic began in New Brunswick and was first reported in Fredericton. The epidemic quickly grew; by the end of July there were 17 cases and 2 deaths, and by mid-August there were 39 cases. Although the most severely impacted area was central New Brunswick, by September Saint John and Westmorland Counties reported cases. The majority of cases were in children under the age of 10; 65% of the cases reported paralysis. In 1941, there were a total of 427 cases of polio reported and 19 deaths. Arguably this was the worst polio epidemic in New Brunswick, and was only rivalled by the epidemic in 1952.",19.0,408.0,0.0,,,12/31/1941 12:00:00 AM,,,,,,,,,,
Disaster,Natural,Biological,Epidemic,Ontario,7/1/1930 12:00:00 AM,"In July of 1930, a polio epidemic began in Ontario with 12 cases being reported. The weekly number of cases was very high from mid-August to the end of October; with September reporting the highest number at 215 cases. Toronto and the surrounding area were significantly affected where 236 cases were reported in Toronto alone. There were 671 cases of polio - 35% were between the ages of 5 and 9 - and 61 deaths.",61.0,671.0,0.0,,,12/31/1930 12:00:00 AM,,,,,,,,,,
